"","year","month","station","dchl","cchl","ddo","do","dspm","cspm","ext","sal","tem","no2","no32","nh","po4","dSi","chl_merge","spm_merge","do_merge","ext_calc_linear","ext_calc_log","ext_merge","light","GPP"
"5876",2017,"March","21",11.9,10.9333333333333,NA,9.53333333333333,NA,5.66666666666667,0.86,13.2533333333333,13.0433333333333,NA,NA,NA,NA,NA,11.1666666666667,5.66666666666667,9.53333333333333,1.06253333333333,0.706868543073528,0.86,35,1714.21317829457
"5877",2017,"March","22",12.8,12.3,NA,9.6,5.6,4.5,0.76,13.5916666666667,13.05,0.75,19.53,3.71,1.865,144.045,12.5166666666667,4.86666666666667,9.6,1.03309333333333,0.688451829086207,0.76,35,2174.27675438596
"5878",2017,"March","24",12,11.9333333333333,NA,9.73333333333333,4.85,4.5,0.83,12.6083333333333,13.3633333333333,0.79,20.99,3.64,1.935,147.34,11.85,4.61666666666667,9.73333333333333,1.02389333333333,0.644171954790725,0.83,35,1884.86385542169
"5879",2017,"March","27",12.55,12.1666666666667,NA,9.65,4.7,3.33333333333333,0.895,12.6216666666667,13.5183333333333,0.91,23.81,3.14,2.34,147.955,12,3.73333333333333,9.65,0.991386666666667,0.580271310596563,0.895,35,1770.10055865922
"5880",2017,"March","30",14.1,13.6333333333333,9.8,9.38333333333333,9.5,9.91666666666667,1.235,11.6358333333333,13.5941666666667,1.02,29.95,4.745,3.075,146.58,13.4083333333333,9.80833333333333,9.375,1.21494666666667,1.07960282237467,1.235,35,1433.33454790823
"5881",2017,"March","32",13.9,13,NA,8.83333333333333,16.5,17.8333333333333,1.85,12.0383333333333,13.2833333333333,1.185,40.16,6.605,4.115,147.975,12.9666666666667,17,8.83333333333333,1.4796,1.5160455626027,1.69942708033619,35,1007.31555542512
"5882",2017,"March","34",8.3,6.76666666666667,NA,8.36666666666667,48.5,40.6666666666667,2.71,13.3766666666667,13.09,NA,NA,NA,NA,NA,7.08333333333333,45.3333333333333,8.36666666666667,2.52226666666667,2.72242253508072,3.02414567804455,35,309.2250725406
"5883",2017,"March","36",5.95,6.46666666666667,NA,8.46666666666667,21.65,29.1666666666667,2.58,12.7416666666667,12.925,1.185,43.015,8.315,4.045,154.325,6.26666666666667,27.05,8.46666666666667,1.84944,2.01101541851579,2.20894455887939,35,374.534222693683
"5884",2017,"April","3",4.7,4.06666666666667,NA,9.86666666666667,21.2,22.6666666666667,1.7,0.07,14.1533333333333,0.19,9.85,2.66,1.23,218.09,4.2,22.0666666666667,9.86666666666667,1.66605333333333,1.77918815977382,1.7,45,419.357647058824
"5885",2017,"April","6",4.8,4.5,NA,10.2,18.9,24,1.7,0.06,13.61,0.21,9.85,3.11,1.06,229.32,4.56666666666667,22.3,10.2,1.67464,1.79069715002664,1.7,45,455.968235294118
"5886",2017,"April","9",7.5,5.6,NA,9.7,23.9,24,2.48,0.726666666666667,14.4433333333333,0.29,13.28,2.61,1.36,219.81,6.23333333333333,23.9666666666667,9.7,1.73597333333333,1.87159011186227,2.48,45,426.631451612903
"5887",2017,"April","13",1.9,2.5,NA,8.9,10.9,13,1.53,7.55,14.0866666666667,0.43,14.14,4.68,1.57,188.61,2.23333333333333,12.3,8.9,1.30664,1.24343502011179,1.53,45,247.76862745098
"5888",2017,"April","15",6.5,5.43333333333333,NA,9.16666666666667,13.8,15,1.79,5.94,14.1533333333333,0.39,14.92,3.45,1.66,186.83,5.73333333333333,14.6,9.16666666666667,1.39128,1.38120951648182,1.79,45,543.67374301676
"5889",2017,"April","18",4.13333333333333,5.46666666666667,NA,8.25555555555556,22,25.2222222222222,1.57666666666667,16.1044444444444,13.8777777777778,0.473333333333333,13.28,4.49333333333333,1.74666666666667,141.106666666667,5.12222222222222,24.1111111111111,8.25555555555556,1.74128888888889,1.72661176464047,1.57666666666667,45,551.445665961945
"5890",2017,"April","21",13.7,13.5,NA,9.04444444444444,NA,6,0.74,16.9288888888889,14.71,NA,NA,NA,NA,NA,13.4,6,9.04444444444444,1.0748,0.794794899397791,0.74,45,3073.67027027027
"5891",2017,"April","22",15.0666666666667,15.0222222222222,NA,8.82222222222222,5.63333333333333,6.44444444444444,0.756666666666667,17.5277777777778,14.7011111111111,0.63,10.9233333333333,3.84333333333333,1.49,100.856666666667,15.1,6.21111111111111,8.82222222222222,1.08256888888889,0.804427870354287,0.756666666666667,45,3387.32246696035
"5892",2017,"April","24",18.35,15.1222222222222,NA,9.31111111111111,4.9,5.55555555555556,0.866666666666667,17.1166666666667,14.9755555555556,0.586666666666667,11.8266666666667,2.88,1.69,103.426666666667,14.8444444444444,5.3,9.31111111111111,1.04904,0.736297440640155,0.866666666666667,45,2907.34153846154
"5893",2017,"April","27",9.73333333333333,7.81111111111111,NA,8.76666666666667,7.53333333333333,8.33333333333333,0.956666666666667,16.8566666666667,15.5855555555556,0.66,14.1866666666667,3.34,2.50333333333333,108.15,8.17777777777778,8.06666666666667,8.76666666666667,1.15085333333333,0.927139929864481,0.956666666666667,45,1450.97142857143
"5894",2017,"April","30",9.2,8.39444444444444,NA,8.44444444444444,12.0333333333333,12.8888888888889,1.36666666666667,16.1905555555556,15.8355555555556,0.863333333333333,23.18,4.98,4.03666666666667,110.9,8.33888888888889,12.8,8.44444444444444,1.32504,1.2396296603355,1.36666666666667,45,1035.69
"5895",2017,"April","32",8.83333333333333,7.72222222222222,NA,8.06666666666667,20.2,19.5555555555556,1.93666666666667,15.4377777777778,16.1544444444444,1.03333333333333,33.96,4.75333333333333,5.05666666666667,120.443333333333,7.8,19.9555555555556,8.06666666666667,1.58836444444444,1.65374212620221,1.93666666666667,45,683.634423407917
"5896",2017,"April","34",10.3,10.0777777777778,NA,8.04444444444444,33.8666666666667,39.3333333333333,2.66666666666667,14.5833333333333,16.1955555555556,NA,NA,NA,NA,NA,9.98888888888889,38.8444444444444,8.04444444444444,2.28347555555556,2.42196704295674,2.66666666666667,45,635.81775
"5897",2017,"April","36",9,9.48888888888889,NA,7.91111111111111,193.4,101,5.69666666666667,14.08,16.1244444444444,1.43666666666667,49.7866666666667,5.21,5.46666666666667,129.156666666667,9.4,100.933333333333,7.91111111111111,4.56834666666667,4.10206819142792,5.69666666666667,45,280.085898186074
"5898",2017,"May","30",2.5,2.46666666666667,NA,8.2,21.5,28.3333333333333,1.82,17.1,16.86,0.89,21.7,7.71,5.29,121.27,2.46666666666667,26.1666666666667,8.2,1.81693333333333,1.97510883558449,1.82,50,255.611721611722
"5899",2017,"May","32",4.4,2.86666666666667,NA,8.1,47.9,41,3.15,16.9466666666667,16.7733333333333,1.02,23.85,6.84,5.78,125.86,3.4,43.9666666666667,8.1,2.47197333333333,2.7148509551769,3.15,50,203.568253968254
"5900",2017,"May","34",2.6,2.73333333333333,NA,8.2,NA,63.3333333333333,3.12,16.2866666666667,16.36,NA,NA,NA,NA,NA,2.7,63.3333333333333,8.2,3.18466666666667,3.39556375833411,3.12,50,163.211538461538
"5901",2017,"May","36",3.2,3.26666666666667,NA,8.2,NA,90.6666666666667,4.37,14.1933333333333,16.4266666666667,3.13,72.11,7.54,10.27,145.26,3.26666666666667,90.6666666666667,8.2,4.19053333333333,4.23084066931998,4.37,50,140.982456140351
"5902",2017,"June","3",3.1,3,NA,8.1,40.5,31.3333333333333,2.45,0.3,22.45,0.4,13.56,2.82,1.56,208.51,3.03333333333333,34.5,8.1,2.1236,2.33988420956403,2.45,53,247.515047619048
"5903",2017,"June","6",2.5,2.63333333333333,NA,8.2,39.5,46,2.74,1.98,22.21,0.38,14.49,3.34,1.66,202.34,2.6,43.8333333333333,8.2,2.46706666666667,2.70980112477342,2.74,53,189.701313868613
"5904",2017,"June","9",2.2,2.3,NA,7.9,NA,83.6666666666667,3.98,7.32333333333333,21.3566666666667,0.43,15.42,4.47,1.89,175.74,2.26666666666667,83.6666666666667,7.9,3.93293333333333,4.0275034720422,3.98,53,113.855008375209
"5905",2017,"June","13",4.9,5.16666666666667,NA,7.3,26.1,27,2.09,18.9133333333333,18.6466666666667,0.51,18.78,3.18,2.34,123.33,5.13333333333333,26.3666666666667,7.3,1.82429333333333,1.98434927393921,2.09,53,491.021754385965
"5906",2017,"June","15",5.9,4.5,NA,7.23333333333333,15.1,14,1.37,21.6266666666667,17.8333333333333,0.56,19.78,2.54,2.33,108.52,4.73333333333333,14.7,7.23333333333333,1.39496,1.38700104271292,1.37,53,690.707347931873
"5907",2017,"June","18",8.25,7.1,NA,6.83333333333333,12.6,12.1666666666667,0.73,28.19,13.6683333333333,0.52,15.245,3.23,1.655,51.85,7.45,12.2666666666667,6.83333333333333,1.30541333333333,1.24129868752478,0.73,53,2040.23863013699
"5908",2017,"June","21",4.95,4.56666666666667,NA,7.11666666666667,NA,11.8333333333333,1.01,24.4916666666667,15.6216666666667,NA,NA,NA,NA,NA,4.68333333333333,11.8333333333333,7.11666666666667,1.28946666666667,1.19872289049665,1.01,53,927.003234323432
"5909",2017,"June","22",4.55,4.31666666666667,NA,7.23333333333333,8.7,10.5,0.95,24.3783333333333,15.855,0.59,18.94,4.23,2.195,87.07,4.35,9.73333333333333,7.23333333333333,1.21218666666667,1.06142348197368,0.95,53,915.404842105263
"5910",2017,"June","24",5.9,4.98333333333333,NA,7.53333333333333,5.9,7,0.73,24.495,16.18,0.63,18.525,3.68,2.24,83.985,5.31666666666667,6.46666666666667,7.53333333333333,1.09197333333333,0.803751207933872,0.73,53,1456.00922374429
"5911",2017,"June","27",5.6,5.13333333333333,NA,8,8.05,11.0833333333333,0.86,22.7725,18.4758333333333,0.62,16.135,2.61,3.075,97.36,5.28333333333333,10.0083333333333,8,1.22230666666667,1.09465087410922,1.00895141638608,53,1046.85205800087
"5912",2017,"June","30",4.7,4.65833333333333,NA,7.64166666666667,12.05,12.9166666666667,1.0475,21.3241666666667,20.1,0.745,17.92,7.21,4.65,102.39,4.71666666666667,12.4083333333333,7.64166666666667,1.31062666666667,1.24942650401379,1.0475,53,900.178647573588
"5913",2017,"June","32",6.1,5.71666666666667,NA,7.51666666666667,19.45,22,1.67,20.335,21.22,0.83,24.485,3.725,5.76,105.285,5.78333333333333,21.15,7.51666666666667,1.63232,1.72675351600226,1.67,53,692.323872255489
"5914",2017,"June","34",7.45,8.25,NA,7.6,31.1,31,2.185,19.8883333333333,22.07,NA,NA,NA,NA,NA,8.06666666666667,31.0333333333333,7.6,1.99602666666667,2.19258014587384,2.185,53,738.057543859649
"5915",2017,"June","36",9.95,8.51666666666667,NA,7.1,42.15,48.8333333333333,2.945,19.1333333333333,22.4366666666667,1.025,36.195,2.255,8.12,119.485,8.96666666666667,47.8833333333333,7.1,2.61610666666667,2.85989742705365,2.945,53,608.685953593661
"5916",2017,"July","3",5.2,5.76666666666667,7.8,7.83333333333333,33.5,44.6666666666667,2.46,0.696666666666667,22.6,0.62,12.07,3,1.64,122.4,5.53333333333333,41.1666666666667,7.8,2.36893333333333,2.6075207746649,2.46,53,449.675555555555
"5917",2017,"July","6",2.7,2.3,NA,7.9,28.1,31,2.12,3.67,22.0833333333333,0.38,11.99,4.57,1.87,101.68,2.43333333333333,30.3666666666667,7.9,1.97149333333333,2.16381784105512,2.12,53,229.463333333333
"5918",2017,"July","9",3.4,3.56666666666667,NA,7.9,61.1,57.6666666666667,3.75,10.5366666666667,20.76,0.6,15.64,5.57,2.44,113.19,3.5,59.0333333333333,7.9,3.02642666666667,3.2523247958472,3.75,53,186.588266666667
"5919",2017,"July","13",3.5,3.66666666666667,NA,7.33333333333333,54.3,60.3333333333333,3.41,20.53,19.73,0.68,16.99,7.07,2.85,93.84,3.63333333333333,59.4333333333333,7.33333333333333,3.04114666666667,3.26581594864915,3.41,53,213.009227761486
"5920",2017,"July","15",3.5,3.9,NA,7.4,69.5,73,4.1,23.28,19.0333333333333,0.63,18.28,6.57,3.08,88.85,3.76666666666667,73.1666666666667,7.4,3.54653333333333,3.70967015254271,4.1,53,183.662666666667
"5921",2017,"July","18",4,3.01666666666667,6.8,7.2,13.4,16.5,1.165,29.4766666666667,16.5016666666667,0.73,17.635,8.1,2.485,52.385,3.05,15.4666666666667,7.2,1.42317333333333,1.35562135518058,1.165,53,523.385236051502
"5922",2017,"July","21",4.2,4.2,NA,6.93333333333333,NA,8,0.605,28.625,18.615,NA,NA,NA,NA,NA,4.21666666666667,8,6.93333333333333,1.1484,0.924657609454547,0.605,53,1393.35393939394
"5923",2017,"July","22",4.35,4.36666666666667,NA,6.96666666666667,7.35,7,0.63,28.5416666666667,18.5266666666667,0.905,17.635,8.89,3.24,59.89,4.31666666666667,7.28333333333333,6.96666666666667,1.12202666666667,0.876140140074142,0.63,53,1369.79481481481
"5924",2017,"July","24",4.65,3.96666666666667,6.9,6.98333333333333,7.25,7.83333333333333,0.705,27.9183333333333,19.33,0.93,19.35,6.32,3.86,65.07,4.15,7.75,6.98333333333333,1.1392,0.894074297217261,0.705,53,1176.8104964539
"5925",2017,"July","27",2.8,2.26666666666667,NA,6.73333333333333,34.55,34.8333333333333,1.685,25.9216666666667,21.1383333333333,1.04,19.88,9.925,6.005,80.875,2.45,34.5166666666667,6.73333333333333,2.12421333333333,2.08746242294466,1.685,53,290.679050445104
"5926",2017,"July","30",2.05,2.20833333333333,NA,6.475,102.95,131.166666666667,5.2325,25.1408333333333,21.6291666666667,1.3,24.635,10.995,6.975,93.53,2.16666666666667,123.591666666667,6.475,5.40217333333333,4.46907144899777,5.2325,53,82.7809523809524
"5927",2017,"July","32",2.45,2.46666666666667,NA,6.3,101.9,96.1666666666667,2.985,24.4766666666667,22.12,1.625,20.805,10.71,8.235,105.02,2.48333333333333,100.8,6.3,4.56344,4.30650237116441,2.985,53,166.31761027359
"5928",2017,"July","34",3,3.33333333333333,NA,6.15,43.9,384.166666666667,1.82,24.0466666666667,22.15,2.41,45.36,11.14,10.3,119.25,3.21666666666667,383.65,6.15,14.97232,9.09779095509136,8.3603275439268,53,76.9184137767993
"5929",2017,"July","36",3.3,3.2,NA,6.5,NA,127,3.69,24.2166666666667,22.28,2.08,38.1,11.85,10.01,115.12,3.23333333333333,127,6.5,5.5276,5.20167174538192,3.69,53,175.174814814815
"5930",2017,"August","3",2.7,2.9,NA,8.3,31.7,35.3333333333333,2.39,0.83,20.9833333333333,0.5,33.63,3.21,1.9,195.75,2.83333333333333,34.2333333333333,8.3,2.11378666666667,2.32878081238822,2.39,48,214.6410041841
"5931",2017,"August","6",4.2,3.4,NA,8.5,37.2,25.6666666666667,1.69,4.69,20.9633333333333,0.39,18.13,3.07,2.19,158.34,3.63333333333333,30.0666666666667,8.5,1.96045333333333,2.15068863296286,1.69,48,389.252544378698
"5932",2017,"August","9",3,3.1,NA,7.86666666666667,45.3,62.3333333333333,2.93,12.1333333333333,19.9933333333333,0.59,21.78,5.28,2.62,124,3.03333333333333,61.1,7.86666666666667,3.10248,3.32165500228362,2.93,48,187.441365187713
"5933",2017,"August","13",4,3.5,NA,7.56666666666667,18.4,16.3333333333333,1.18,22.7233333333333,20.0966666666667,0.71,18.63,6.57,2.93,83.62,3.6,17.1333333333333,7.56666666666667,1.48450666666667,1.52354864116425,1.18,48,552.374237288136
"5934",2017,"August","15",2.5,2.13333333333333,NA,7.2,15.2,14.3333333333333,1.2,24.85,19.2866666666667,0.8,17.63,7.92,2.89,75.71,2.16666666666667,14.7333333333333,7.2,1.39618666666667,1.38892816055632,1.2,48,326.906666666667
"5935",2017,"August","18",4.9,7.76666666666667,NA,7.45,5.5,2.5,0.635,30.1433333333333,17.5983333333333,0.9,14.74,8.25,2.32,45.605,8.06666666666667,3.5,7.45,0.9828,0.570874355527915,0.635,48,2300.02897637795
"5936",2017,"August","21",5.65,5.65,NA,7.25,NA,8.66666666666667,0.96,29.305,18.345,NA,NA,NA,NA,NA,5.7,8.66666666666667,7.25,1.17293333333333,0.965513801182056,0.96,48,1075.02
"5937",2017,"August","22",4.65,4.68333333333333,NA,7.08333333333333,21.4,23.8333333333333,1.58,29.5633333333333,18.35,1.12,18.74,9.17,2.89,57.29,4.71666666666667,22.9666666666667,7.08333333333333,1.69917333333333,1.65147819079906,1.58,48,540.49417721519
"5938",2017,"August","24",4.5,4.88333333333333,NA,6.86666666666667,11.4,11,0.965,29.0966666666667,19.795,1.475,26.84,9.745,4.63,78.035,4.78333333333333,11.3,6.86666666666667,1.26984,1.11551074460008,0.965,48,897.462383419689
"5939",2017,"August","27",2.2,2.28333333333333,NA,6.7,22.65,19.5,1.255,27.835,21.165,1.46,32.165,11.815,6.91,104.43,2.26666666666667,20.8833333333333,6.7,1.62250666666667,1.59304215695298,1.255,48,327.006852589641
"5940",2017,"August","30",2.9,2.95,NA,6.525,39.4,46.9166666666667,2.305,27.0133333333333,21.91,1.705,39.52,10.28,8.525,113.815,2.91666666666667,43.9666666666667,6.525,2.47197333333333,2.50451532893764,2.305,48,229.101952277657
"5941",2017,"August","32",3.9,3.53333333333333,NA,6.26666666666667,54.55,64.6666666666667,2.95,26.4466666666667,22.195,2.025,46.015,9.03,9.685,124.655,3.68333333333333,64.35,6.26666666666667,3.22208,3.27240762698847,2.95,48,226.064271186441
"5942",2017,"August","34",4.95,4.9,NA,5.9,20.5,354.166666666667,1.64,25.4916666666667,22.2966666666667,4.26,82.1,11.28,14.04,143.74,4.93333333333333,352.583333333333,5.9,13.8290666666667,8.29861703069528,8.07053129476284,48,110.675439742068
"5943",2017,"August","36",3.8,3.76666666666667,NA,6.6,41.1,56.6666666666667,2.56,26.0166666666667,22.2433333333333,2.33,53.05,9.21,11.43,137.21,3.8,51.7,6.6,2.75656,2.99834059156366,2.56,48,268.755
"5944",2017,"September","3",3.2,3.3,NA,8.3,42,48.6666666666667,2.32,0.34,20.8066666666667,0.68,17.13,3.78,2.24,219.74,3.26666666666667,46.3333333333333,8.3,2.55906666666667,2.80352223434413,2.32,38,201.82367816092
"5945",2017,"September","6",2.6,2.83333333333333,NA,8.3,54.5,46,2.33,3.45666666666667,20.82,0.64,20.63,4.78,2.5,196.13,2.73333333333333,49.1666666666667,8.3,2.66333333333333,2.90740438205849,2.33,38,168.148097281831
"5946",2017,"September","9",3,2.33333333333333,NA,7.8,21,26,1.42,10.8633333333333,20.5033333333333,0.77,22.85,7.14,2.84,163.52,2.6,24.6666666666667,7.8,1.76173333333333,1.90491225775892,1.42,38,262.446197183099
"5947",2017,"September","13",2.5,2.6,NA,7.4,30.9,33,1.7,22.88,19.89,0.82,19.49,7.85,2.94,93.32,2.56666666666667,32.3,7.4,2.04264,2.2472552699802,1.7,38,216.409254901961
"5948",2017,"September","15",2,1.8,NA,7.26666666666667,14.6,15.3333333333333,1.1,23.9466666666667,19.5666666666667,0.81,17.92,7.78,2.89,90.06,1.83333333333333,14.5333333333333,7.26666666666667,1.38882666666667,1.37733996802305,1.1,38,238.893333333333
"5949",2017,"September","18",4,3.2,NA,7.21666666666667,6.95,7.83333333333333,0.64,29.49,17.9216666666667,0.925,14.42,6.96,2.315,53.95,3.36666666666667,7.65,7.21666666666667,1.13552,0.907475853770306,0.64,38,754.007083333333
"5950",2017,"September","21",4.9,4.65,NA,7.23333333333333,NA,7.16666666666667,0.61,28.1583333333333,18.7966666666667,NA,NA,NA,NA,NA,4.68333333333333,7.16666666666667,7.23333333333333,1.11773333333333,0.875606895438757,0.61,38,1100.47584699454
"5951",2017,"September","22",5.4,5.21666666666667,NA,7.28333333333333,12.05,10.5,0.83,27.9666666666667,18.8733333333333,1.055,18.96,8.105,2.83,67.9,5.23333333333333,11.1833333333333,7.28333333333333,1.26554666666667,1.10432521861872,0.83,38,903.765140562249
"5952",2017,"September","24",4,4.06666666666667,NA,7.1,11.2,11.6666666666667,0.84,28.5733333333333,19.6433333333333,1.29,24.135,9.675,3.73,77.735,4.03333333333333,11.4,7.1,1.27352,1.11039244996975,0.84,38,688.240317460317
"5953",2017,"September","27",4.05,4.03333333333333,NA,6.81666666666667,20.55,23,1.705,28.6766666666667,20.8716666666667,1.455,37.985,10.71,7.865,117.535,4.03333333333333,22.1833333333333,6.81666666666667,1.67034666666667,1.6281704198525,1.705,38,339.07440860215
"5954",2017,"September","30",4,3.95,NA,6.74166666666667,35.85,33.1666666666667,2.7025,28.2416666666667,20.71,1.525,42.695,11.71,9.835,130.095,3.96666666666667,34.3166666666667,6.74166666666667,2.11685333333333,2.12254482128026,2.7025,38,210.38524822695
"5955",2017,"September","32",6.8,6,NA,6.8,61.3,72.6666666666667,3.235,27.62,20.8116666666667,1.41,47.155,8.64,10.65,135.455,6.15,69.9333333333333,6.8,3.42754666666667,3.12507015954322,3.235,38,272.493477588872
"5956",2017,"September","34",10.1,8.8,NA,6.53333333333333,317.1,226.833333333333,1.17,26.0083333333333,20.605,2.88,92.1,9.14,16.63,151.21,9.21666666666667,213.183333333333,6.53333333333333,8.69914666666667,6.04783158090995,5.93068916780912,38,222.753224111619
"5957",2017,"September","36",3.9,3.5,NA,6.8,16.8,20.6666666666667,1.62,27.1566666666667,21.0233333333333,1.73,61.61,8.71,11.85,139.8,3.63333333333333,19.2666666666667,6.8,1.56301333333333,1.6371847746335,1.62,38,321.473744855967
"5958",2017,"October","3",2.5,2.6,NA,8.8,53.9,67.6666666666667,4.99,2.5,17.04,0.61,19.78,6.35,2.01,204.03,2.56666666666667,62.9666666666667,8.8,3.17117333333333,3.38349954507997,4.99,25,48.5043420173681
"5959",2017,"October","6",2,1.96666666666667,NA,8.53333333333333,19.5,11.3333333333333,1.63,8.09333333333333,17.47,0.67,21.49,8.35,2.38,190.38,2,14.1666666666667,8.53333333333333,1.37533333333333,1.35593336168418,1.63,25,115.705521472393
"5960",2017,"October","9",1.6,1.86666666666667,NA,7.9,30.7,31,1.71,17.4033333333333,16.9533333333333,0.76,20.78,9.28,2.69,133.43,1.76666666666667,30.9,7.9,1.99112,2.18703538257047,1.71,25,97.4249512670565
"5961",2017,"October","13",2,1.83333333333333,NA,7.2,16.1,18.3333333333333,1.27,25.7133333333333,15.97,0.81,20.42,6.28,2.71,84.87,1.9,17.7,7.2,1.50536,1.55424283385658,1.27,25,141.07874015748
"5962",2017,"October","15",2.3,2.23333333333333,NA,7.1,10.2,14.6666666666667,0.88,26.3333333333333,15.73,0.78,19.13,6.21,2.74,84.96,2.26666666666667,13.0666666666667,7.1,1.33485333333333,1.2903879276185,0.88,25,242.893939393939
"5963",2017,"October","18",4.65,4.4,NA,6.8,7.65,6.83333333333333,0.505,30.075,14.575,0.685,14.135,5.855,2.26,40.745,4.48333333333333,7.05,6.8,1.11344,0.878633491139653,0.505,25,837.184818481848
"5964",2017,"October","21",3.4,3.81666666666667,NA,6.98333333333333,NA,10.1666666666667,0.695,29.1683333333333,15.3766666666667,NA,NA,NA,NA,NA,3.68333333333333,10.1666666666667,6.98333333333333,1.22813333333333,1.06972155354961,0.695,25,499.767386091127
"5965",2017,"October","22",3.65,3.33333333333333,NA,6.875,9.75,11.8333333333333,0.89,29.1658333333333,15.2666666666667,0.935,21.385,7.285,2.795,67.175,3.55833333333333,11.125,6.875,1.2634,1.10927277091838,0.89,25,377.0234082397
"5966",2017,"October","24",3.95,3.68333333333333,NA,6.98333333333333,15.6,17.5,1.12,29.0766666666667,16.89,1.345,26.735,10.785,4.165,82.64,3.76666666666667,16.8666666666667,6.98333333333333,1.47469333333333,1.398020543944,1.12,25,317.139880952381
"5967",2017,"October","27",3.6,3.43333333333333,NA,7.05,18.25,23.1666666666667,1.455,28.96,18.155,1.285,37.09,9.565,6.745,111.56,3.48333333333333,21.5833333333333,7.05,1.64826666666667,1.62076976793449,1.455,25,225.758304696449
"5968",2017,"October","30",2.95,3.20833333333333,NA,6.95,18.85,22.3333333333333,1.6375,28.5583333333333,18.4675,1.395,45.23,12.065,8.57,120.59,3.20833333333333,21.2583333333333,6.95,1.63630666666667,1.6194779254186,1.6375,25,184.760814249364
"5969",2017,"October","32",3.25,3.4,NA,6.78333333333333,21.05,33.3333333333333,0.71,27.86,18.6716666666667,1.705,57.615,12.24,10.25,133.795,3.35,34.1833333333333,6.78333333333333,2.11194666666667,2.10967830634741,2.01693810934532,25,156.626025625814
"5970",2017,"October","34",4.5,4.31666666666667,NA,6.43333333333333,9.2,95.1666666666667,1.16,26.6316666666667,18.7516666666667,3.54,97.81,17.78,14.5,157.3,4.35,94.8666666666667,6.43333333333333,4.34509333333333,3.77442716743059,3.79347903986867,25,108.134247135369
"5971",2017,"October","36",3.9,3.8,NA,6.7,11.5,12.6666666666667,1.29,27.14,19.5266666666667,2.25,67.97,11.71,11.17,144.53,3.8,12.5,6.7,1.314,1.25579022825787,1.29,25,277.782945736434
"5972",2017,"November","3",1.6,1.7,NA,8.8,15.2,18,1.58,3.93333333333333,15.41,0.89,27.13,7.85,2.08,204.25,1.66666666666667,17.0666666666667,8.8,1.48205333333333,1.51991191057302,1.58,20,79.5780590717299
"5973",2017,"November","6",1.9,1.7,NA,8.53333333333333,14.1,16.6666666666667,1.42,10.1,15.5433333333333,0.84,25.63,9.85,2.28,179.36,1.76666666666667,16.0333333333333,8.53333333333333,1.44402666666667,1.46281991431582,1.42,20,93.8572769953051
"5974",2017,"November","9",1.7,1.63333333333333,NA,7.96666666666667,12.7,16,1.41,18.8566666666667,15.1733333333333,0.87,25.42,12.78,2.72,127.94,1.63333333333333,14.9,7.96666666666667,1.40232,1.39853855619397,1.41,20,87.3891252955083
"5975",2017,"November","13",2.3,2.46666666666667,NA,7.53333333333333,8.7,11.3333333333333,0.83,25.88,14.7166666666667,0.93,21.99,8.78,2.77,85.52,2.4,10.5666666666667,7.53333333333333,1.24285333333333,1.13288352203119,0.83,20,218.139759036145
"5976",2017,"November","15",2.7,2.96666666666667,NA,7.6,12.4,16.3333333333333,1.3,25.8133333333333,14.71,0.93,22.28,9.35,2.78,84.16,2.86666666666667,14.8,7.6,1.39864,1.3927773417773,1.3,20,166.354871794872
"5977",2017,"November","18",3,2.53333333333333,NA,7.6,5.3,7,0.48,30.54,14.0733333333333,0.9,18.28,5.64,2.48,55.49,2.7,6.43333333333333,7.6,1.09074666666667,0.835761887742262,0.48,20,424.35
"5978",2017,"November","21",2.7,2.6,NA,7.33333333333333,NA,9,0.66,29.36,14.3233333333333,NA,NA,NA,NA,NA,2.63333333333333,9,7.33333333333333,1.1852,1.02674339952874,0.66,20,300.99797979798
"5979",2017,"November","22",3.1,2.93333333333333,NA,7.4,7,7.33333333333333,0.63,29.9666666666667,14.2266666666667,0.94,18.71,6.35,2.62,57.32,2.96666666666667,7,7.4,1.1116,0.880149324290776,0.63,20,355.246560846561
"5980",2017,"November","24",2.4,2.26666666666667,NA,7.1,10.8,11,0.94,29.63,14.6666666666667,1.4,23.99,10.64,3.52,70.14,2.3,10.9333333333333,7.1,1.25634666666667,1.15682215753202,0.94,20,184.587234042553
"5981",2017,"November","27",2.4,2.8,NA,7.3,33.8,22,1.8,29.23,15.7833333333333,1.71,36.13,8.85,5.84,102.23,2.66666666666667,25.9333333333333,7.3,1.80834666666667,1.96429370643702,1.8,20,111.762962962963
"5982",2017,"November","30",2.4,2.03333333333333,NA,7.2,18.8,22,1.69,28.88,16.1566666666667,1.61,42.41,12.42,7.1,116.94,2.16666666666667,21.9333333333333,7.2,1.66114666666667,1.77259044932689,1.69,20,96.7179487179487
"5983",2017,"November","32",2.6,2.56666666666667,NA,7.1,38.5,36.3333333333333,2.44,28.3966666666667,16.1233333333333,1.73,51.33,12.71,8.36,127.29,2.56666666666667,37.8333333333333,7.1,2.24626666666667,2.47598720078454,2.44,20,79.3562841530055
"5984",2017,"November","34",2.6,2.93333333333333,NA,7,59.9,59.3333333333333,4.38,27.7166666666667,16.09,NA,NA,NA,NA,NA,2.8,59.6333333333333,7,3.04850666666667,3.27254834450262,4.38,20,48.2264840182648
