"","date","station","param","value","doy","cont_year","yr","mo"
"1161",2014-02-11,24,"DIN",33.48,42,2014.11506849315,2014,2
"1162",2014-02-11,27,"DIN",52.32,42,2014.11506849315,2014,2
"1163",2014-02-11,30,"DIN",52.51,42,2014.11506849315,2014,2
"1164",2014-02-11,32,"DIN",63,42,2014.11506849315,2014,2
"1165",2014-02-11,36,"DIN",92.04,42,2014.11506849315,2014,2
"1166",2014-02-24,18,"DIN",27.71,55,2014.15068493151,2014,2
"1167",2014-02-24,22,"DIN",35.86,55,2014.15068493151,2014,2
"1168",2014-02-24,24,"DIN",48.79,55,2014.15068493151,2014,2
"1169",2014-02-24,27,"DIN",48.04,55,2014.15068493151,2014,2
"1170",2014-02-24,30,"DIN",49.2,55,2014.15068493151,2014,2
"1171",2014-02-24,32,"DIN",46.5,55,2014.15068493151,2014,2
"1172",2014-02-24,36,"DIN",52.93,55,2014.15068493151,2014,2
"1173",2014-03-11,18,"DIN",34.2,70,2014.19178082192,2014,3
"1174",2014-03-11,22,"DIN",34,70,2014.19178082192,2014,3
"1175",2014-03-11,24,"DIN",39.1,70,2014.19178082192,2014,3
"1176",2014-03-11,27,"DIN",43.9,70,2014.19178082192,2014,3
"1177",2014-03-11,30,"DIN",48.6,70,2014.19178082192,2014,3
"1178",2014-03-11,32,"DIN",43.4,70,2014.19178082192,2014,3
"1179",2014-03-11,36,"DIN",68.3,70,2014.19178082192,2014,3
"1180",2014-03-25,18,"DIN",22.3,84,2014.2301369863,2014,3
"1181",2014-03-25,22,"DIN",29.7,84,2014.2301369863,2014,3
"1182",2014-03-25,24,"DIN",40.7,84,2014.2301369863,2014,3
"1183",2014-03-25,27,"DIN",42.2,84,2014.2301369863,2014,3
"1184",2014-03-25,30,"DIN",40.7,84,2014.2301369863,2014,3
"1185",2014-03-25,32,"DIN",37,84,2014.2301369863,2014,3
"1186",2014-03-25,36,"DIN",41.1,84,2014.2301369863,2014,3
"1187",2014-04-08,18,"DIN",27.6,98,2014.26849315068,2014,4
"1188",2014-04-08,22,"DIN",26.1,98,2014.26849315068,2014,4
"1189",2014-04-08,24,"DIN",30.7,98,2014.26849315068,2014,4
"1190",2014-04-08,27,"DIN",41.1,98,2014.26849315068,2014,4
"1191",2014-04-08,30,"DIN",43.9,98,2014.26849315068,2014,4
"1192",2014-04-08,32,"DIN",46.4,98,2014.26849315068,2014,4
"1193",2014-04-08,36,"DIN",55.2,98,2014.26849315068,2014,4
"1194",2014-04-15,18,"DIN",21.4,105,2014.28767123288,2014,4
"1195",2014-04-15,22,"DIN",28.9,105,2014.28767123288,2014,4
"1196",2014-04-15,24,"DIN",38,105,2014.28767123288,2014,4
"1197",2014-04-15,27,"DIN",36.6,105,2014.28767123288,2014,4
"1198",2014-04-15,30,"DIN",35.5,105,2014.28767123288,2014,4
"1199",2014-04-15,32,"DIN",38.8,105,2014.28767123288,2014,4
"1200",2014-04-15,36,"DIN",45.1,105,2014.28767123288,2014,4
"1201",2014-04-23,18,"DIN",22.3,113,2014.3095890411,2014,4
"1202",2014-04-23,22,"DIN",28.2,113,2014.3095890411,2014,4
"1203",2014-04-23,24,"DIN",33.5,113,2014.3095890411,2014,4
"1204",2014-04-23,27,"DIN",33,113,2014.3095890411,2014,4
"1205",2014-04-23,30,"DIN",31.5,113,2014.3095890411,2014,4
"1206",2014-04-23,32,"DIN",30.6,113,2014.3095890411,2014,4
"1207",2014-04-23,36,"DIN",35.6,113,2014.3095890411,2014,4
"1208",2014-05-07,18,"DIN",26.9,127,2014.34794520548,2014,5
"1209",2014-05-07,22,"DIN",34.4,127,2014.34794520548,2014,5
"1210",2014-05-07,24,"DIN",29.2,127,2014.34794520548,2014,5
"1211",2014-05-07,27,"DIN",30.6,127,2014.34794520548,2014,5
"1212",2014-05-07,30,"DIN",30.6,127,2014.34794520548,2014,5
"1213",2014-05-07,32,"DIN",25.2,127,2014.34794520548,2014,5
"1214",2014-05-07,36,"DIN",40.5,127,2014.34794520548,2014,5
"1215",2014-05-13,18,"DIN",29.8,133,2014.36438356164,2014,5
"1216",2014-05-13,22,"DIN",27.9,133,2014.36438356164,2014,5
"1217",2014-05-13,24,"DIN",28.4,133,2014.36438356164,2014,5
"1218",2014-05-13,27,"DIN",31.6,133,2014.36438356164,2014,5
"1219",2014-05-13,30,"DIN",35.8,133,2014.36438356164,2014,5
"1220",2014-05-13,32,"DIN",51.7,133,2014.36438356164,2014,5
"1221",2014-05-13,36,"DIN",102.6,133,2014.36438356164,2014,5
"1222",2014-06-06,18,"DIN",23.7,157,2014.4301369863,2014,6
"1223",2014-06-06,22,"DIN",27.5,157,2014.4301369863,2014,6
"1224",2014-06-06,24,"DIN",29.2,157,2014.4301369863,2014,6
"1225",2014-06-06,27,"DIN",31.6,157,2014.4301369863,2014,6
"1226",2014-06-06,30,"DIN",30.6,157,2014.4301369863,2014,6
"1227",2014-06-06,32,"DIN",27.2,157,2014.4301369863,2014,6
"1228",2014-06-06,36,"DIN",25.3,157,2014.4301369863,2014,6
"1229",2014-06-10,18,"DIN",14,161,2014.44109589041,2014,6
"1230",2014-06-10,22,"DIN",22.6,161,2014.44109589041,2014,6
"1231",2014-06-10,24,"DIN",30.4,161,2014.44109589041,2014,6
"1232",2014-06-10,27,"DIN",28.6,161,2014.44109589041,2014,6
"1233",2014-06-10,30,"DIN",21.4,161,2014.44109589041,2014,6
"1234",2014-06-10,32,"DIN",40.4,161,2014.44109589041,2014,6
"1235",2014-06-10,36,"DIN",82.5,161,2014.44109589041,2014,6
"1236",2014-07-08,18,"DIN",21.1,189,2014.51780821918,2014,7
"1237",2014-07-08,22,"DIN",26.9,189,2014.51780821918,2014,7
"1238",2014-07-08,24,"DIN",33.1,189,2014.51780821918,2014,7
"1239",2014-07-08,27,"DIN",29,189,2014.51780821918,2014,7
"1240",2014-07-08,30,"DIN",25.8,189,2014.51780821918,2014,7
"1241",2014-07-08,32,"DIN",22.9,189,2014.51780821918,2014,7
"1242",2014-07-08,36,"DIN",42.8,189,2014.51780821918,2014,7
"1243",2014-07-15,18,"DIN",20.2,196,2014.53698630137,2014,7
"1244",2014-07-15,22,"DIN",33.5,196,2014.53698630137,2014,7
"1245",2014-07-15,24,"DIN",31.3,196,2014.53698630137,2014,7
"1246",2014-07-15,27,"DIN",28.5,196,2014.53698630137,2014,7
"1247",2014-07-15,30,"DIN",27.8,196,2014.53698630137,2014,7
"1248",2014-07-15,32,"DIN",26.6,196,2014.53698630137,2014,7
"1249",2014-07-15,36,"DIN",31.5,196,2014.53698630137,2014,7
"1250",2014-08-04,18,"DIN",17.2,216,2014.59178082192,2014,8
"1251",2014-08-04,22,"DIN",21.8,216,2014.59178082192,2014,8
"1252",2014-08-04,24,"DIN",32.3,216,2014.59178082192,2014,8
"1253",2014-08-04,27,"DIN",26.5,216,2014.59178082192,2014,8
"1254",2014-08-04,30,"DIN",19.3,216,2014.59178082192,2014,8
"1255",2014-08-04,32,"DIN",8.7,216,2014.59178082192,2014,8
"1256",2014-08-04,36,"DIN",37.1,216,2014.59178082192,2014,8
"1257",2014-08-12,18,"DIN",18.71,224,2014.61369863014,2014,8
"1258",2014-08-12,22,"DIN",26.2,224,2014.61369863014,2014,8
"1259",2014-08-12,24,"DIN",31.77,224,2014.61369863014,2014,8
"1260",2014-08-12,27,"DIN",23.63,224,2014.61369863014,2014,8
"1261",2014-08-12,30,"DIN",22.92,224,2014.61369863014,2014,8
"1262",2014-08-12,32,"DIN",26.7,224,2014.61369863014,2014,8
"1263",2014-08-12,36,"DIN",42.41,224,2014.61369863014,2014,8
"1264",2014-09-03,18,"DIN",30.99,246,2014.67397260274,2014,9
"1265",2014-09-03,22,"DIN",37.7,246,2014.67397260274,2014,9
"1266",2014-09-03,24,"DIN",15.78,246,2014.67397260274,2014,9
"1267",2014-09-03,27,"DIN",16.92,246,2014.67397260274,2014,9
"1268",2014-09-03,30,"DIN",25.63,246,2014.67397260274,2014,9
"1269",2014-09-03,32,"DIN",24.56,246,2014.67397260274,2014,9
"1270",2014-09-03,36,"DIN",20.84,246,2014.67397260274,2014,9
"1271",2014-09-16,18,"DIN",14.14,259,2014.7095890411,2014,9
"1272",2014-09-16,22,"DIN",17.34,259,2014.7095890411,2014,9
"1273",2014-09-16,24,"DIN",22.7,259,2014.7095890411,2014,9
"1274",2014-09-16,27,"DIN",26.27,259,2014.7095890411,2014,9
"1275",2014-09-16,30,"DIN",26.7,259,2014.7095890411,2014,9
"1276",2014-09-16,32,"DIN",23.06,259,2014.7095890411,2014,9
"1277",2014-09-16,36,"DIN",41.91,259,2014.7095890411,2014,9
"1278",2014-10-15,18,"DIN",15.71,288,2014.78904109589,2014,10
"1279",2014-10-15,22,"DIN",17.13,288,2014.78904109589,2014,10
"1280",2014-10-15,24,"DIN",20.64,288,2014.78904109589,2014,10
"1281",2014-10-15,27,"DIN",25.2,288,2014.78904109589,2014,10
"1282",2014-10-15,30,"DIN",28.41,288,2014.78904109589,2014,10
"1283",2014-10-15,32,"DIN",25.63,288,2014.78904109589,2014,10
"1284",2014-10-15,36,"DIN",35.69,288,2014.78904109589,2014,10
"1285",2014-11-03,18,"DIN",16.42,307,2014.84109589041,2014,11
"1286",2014-11-03,22,"DIN",21.92,307,2014.84109589041,2014,11
"1287",2014-11-03,24,"DIN",23.49,307,2014.84109589041,2014,11
"1288",2014-11-03,27,"DIN",25.78,307,2014.84109589041,2014,11
"1289",2014-11-03,30,"DIN",31.35,307,2014.84109589041,2014,11
"1290",2014-11-03,32,"DIN",29.77,307,2014.84109589041,2014,11
"1291",2014-11-03,36,"DIN",43.2,307,2014.84109589041,2014,11
"1292",2014-11-18,18,"DIN",16.49,322,2014.88219178082,2014,11
"1293",2014-11-18,22,"DIN",17.77,322,2014.88219178082,2014,11
"1294",2014-11-18,24,"DIN",24.2,322,2014.88219178082,2014,11
"1295",2014-11-18,27,"DIN",24.71,322,2014.88219178082,2014,11
"1296",2014-11-18,30,"DIN",31.13,322,2014.88219178082,2014,11
"1297",2014-11-18,32,"DIN",28.91,322,2014.88219178082,2014,11
"1298",2014-11-18,36,"DIN",63.83,322,2014.88219178082,2014,11
"1299",2014-12-10,18,"DIN",23.06,344,2014.94246575342,2014,12
"1300",2014-12-10,22,"DIN",23.84,344,2014.94246575342,2014,12
"1301",2014-12-10,24,"DIN",30.27,344,2014.94246575342,2014,12
"1302",2014-12-10,27,"DIN",40.05,344,2014.94246575342,2014,12
"1303",2014-12-10,30,"DIN",47.62,344,2014.94246575342,2014,12
"1304",2014-12-10,32,"DIN",54.76,344,2014.94246575342,2014,12
"1305",2014-12-10,36,"DIN",69.97,344,2014.94246575342,2014,12
"1306",2015-01-14,18,"DIN",25.34,14,2015.03835616438,2015,1
"1307",2015-01-14,22,"DIN",24.98,14,2015.03835616438,2015,1
"1308",2015-01-14,24,"DIN",41.05,14,2015.03835616438,2015,1
"1309",2015-01-14,27,"DIN",52.26,14,2015.03835616438,2015,1
"1310",2015-01-14,30,"DIN",68.18,14,2015.03835616438,2015,1
"1311",2015-01-14,32,"DIN",68.54,14,2015.03835616438,2015,1
"1312",2015-01-14,36,"DIN",82.88,14,2015.03835616438,2015,1
"1313",2015-01-22,18,"DIN",16.06,22,2015.0602739726,2015,1
"1314",2015-01-22,22,"DIN",20.13,22,2015.0602739726,2015,1
"1315",2015-01-22,24,"DIN",23.85,22,2015.0602739726,2015,1
"1316",2015-01-22,27,"DIN",51.62,22,2015.0602739726,2015,1
"1317",2015-01-22,30,"DIN",47.55,22,2015.0602739726,2015,1
"1318",2015-01-22,32,"DIN",68.25,22,2015.0602739726,2015,1
"1319",2015-01-22,36,"DIN",89.96,22,2015.0602739726,2015,1
"1320",2015-02-12,18,"DIN",24.63,43,2015.11780821918,2015,2
"1321",2015-02-12,22,"DIN",32.13,43,2015.11780821918,2015,2
"1322",2015-02-12,24,"DIN",35.62,43,2015.11780821918,2015,2
"1323",2015-02-12,27,"DIN",41.12,43,2015.11780821918,2015,2
"1324",2015-02-12,30,"DIN",57.68,43,2015.11780821918,2015,2
"1325",2015-02-12,32,"DIN",64.54,43,2015.11780821918,2015,2
"1326",2015-02-12,36,"DIN",72.43,43,2015.11780821918,2015,2
"1327",2015-02-18,18,"DIN",13.99,49,2015.13424657534,2015,2
"1328",2015-02-18,22,"DIN",21.84,49,2015.13424657534,2015,2
"1329",2015-02-18,24,"DIN",30.48,49,2015.13424657534,2015,2
"1330",2015-02-18,27,"DIN",38.83,49,2015.13424657534,2015,2
"1331",2015-02-18,30,"DIN",59.19,49,2015.13424657534,2015,2
"1332",2015-02-18,32,"DIN",64.47,49,2015.13424657534,2015,2
"1333",2015-02-18,36,"DIN",78.46,49,2015.13424657534,2015,2
"1334",2015-03-13,18,"DIN",17.21,72,2015.19726027397,2015,3
"1335",2015-03-13,22,"DIN",23.7,72,2015.19726027397,2015,3
"1336",2015-03-13,24,"DIN",33.05,72,2015.19726027397,2015,3
"1337",2015-03-13,27,"DIN",38.19,72,2015.19726027397,2015,3
"1338",2015-03-13,30,"DIN",39.76,72,2015.19726027397,2015,3
"1339",2015-03-13,32,"DIN",37.98,72,2015.19726027397,2015,3
"1340",2015-03-13,36,"DIN",52.33,72,2015.19726027397,2015,3
"1341",2015-03-17,18,"DIN",10.78,76,2015.20821917808,2015,3
"1342",2015-03-17,22,"DIN",17.64,76,2015.20821917808,2015,3
"1343",2015-03-17,24,"DIN",21.34,76,2015.20821917808,2015,3
"1344",2015-03-17,27,"DIN",32.34,76,2015.20821917808,2015,3
"1345",2015-03-17,30,"DIN",37.41,76,2015.20821917808,2015,3
"1346",2015-03-17,32,"DIN",42.76,76,2015.20821917808,2015,3
"1347",2015-03-17,36,"DIN",68.11,76,2015.20821917808,2015,3
"1348",2015-03-27,18,"DIN",14.2,86,2015.23561643836,2015,3
"1349",2015-03-27,22,"DIN",19.99,86,2015.23561643836,2015,3
"1350",2015-03-27,24,"DIN",24.99,86,2015.23561643836,2015,3
"1351",2015-03-27,27,"DIN",28.41,86,2015.23561643836,2015,3
"1352",2015-03-27,30,"DIN",37.41,86,2015.23561643836,2015,3
"1353",2015-03-27,32,"DIN",37.48,86,2015.23561643836,2015,3
"1354",2015-03-27,36,"DIN",51.83,86,2015.23561643836,2015,3
"1355",2015-04-13,18,"DIN",15.7,103,2015.28219178082,2015,4
"1356",2015-04-13,22,"DIN",22.06,103,2015.28219178082,2015,4
"1357",2015-04-13,24,"DIN",24.71,103,2015.28219178082,2015,4
"1358",2015-04-13,27,"DIN",28.06,103,2015.28219178082,2015,4
"1359",2015-04-13,30,"DIN",33.05,103,2015.28219178082,2015,4
"1360",2015-04-13,32,"DIN",31.13,103,2015.28219178082,2015,4
"1361",2015-04-13,36,"DIN",41.05,103,2015.28219178082,2015,4
"1362",2015-04-21,18,"DIN",17.99,111,2015.30410958904,2015,4
"1363",2015-04-21,22,"DIN",20.28,111,2015.30410958904,2015,4
"1364",2015-04-21,24,"DIN",27.05,111,2015.30410958904,2015,4
"1365",2015-04-21,27,"DIN",32.99,111,2015.30410958904,2015,4
"1366",2015-04-21,30,"DIN",32.2,111,2015.30410958904,2015,4
"1367",2015-04-21,32,"DIN",38.62,111,2015.30410958904,2015,4
"1368",2015-04-21,36,"DIN",43.2,111,2015.30410958904,2015,4
"1369",2015-04-27,18,"DIN",21.71,117,2015.32054794521,2015,4
"1370",2015-04-27,22,"DIN",29.77,117,2015.32054794521,2015,4
"1371",2015-04-27,24,"DIN",17.92,117,2015.32054794521,2015,4
"1372",2015-04-27,27,"DIN",30.35,117,2015.32054794521,2015,4
"1373",2015-04-27,30,"DIN",32.77,117,2015.32054794521,2015,4
"1374",2015-04-27,32,"DIN",26.27,117,2015.32054794521,2015,4
"1375",2015-04-27,36,"DIN",44.91,117,2015.32054794521,2015,4
"1376",2015-05-19,18,"DIN",25.2,139,2015.38082191781,2015,5
"1377",2015-05-19,22,"DIN",31.84,139,2015.38082191781,2015,5
"1378",2015-05-19,24,"DIN",35.77,139,2015.38082191781,2015,5
"1379",2015-05-19,27,"DIN",39.91,139,2015.38082191781,2015,5
"1380",2015-05-19,30,"DIN",44.76,139,2015.38082191781,2015,5
"1381",2015-05-19,32,"DIN",60.05,139,2015.38082191781,2015,5
"1382",2015-05-19,36,"DIN",88.74,139,2015.38082191781,2015,5
"1383",2015-05-27,18,"DIN",30.31,147,2015.40273972603,2015,5
"1384",2015-05-27,22,"DIN",35.35,147,2015.40273972603,2015,5
"1385",2015-05-27,24,"DIN",36.43,147,2015.40273972603,2015,5
"1386",2015-05-27,27,"DIN",43.22,147,2015.40273972603,2015,5
"1387",2015-05-27,30,"DIN",48.24,147,2015.40273972603,2015,5
"1388",2015-05-27,32,"DIN",51.36,147,2015.40273972603,2015,5
"1389",2015-05-27,36,"DIN",57.54,147,2015.40273972603,2015,5
"1390",2015-06-24,18,"DIN",25.6,175,2015.47945205479,2015,6
"1391",2015-06-24,22,"DIN",38.5,175,2015.47945205479,2015,6
"1392",2015-06-24,24,"DIN",47.13,175,2015.47945205479,2015,6
"1393",2015-06-24,27,"DIN",45.11,175,2015.47945205479,2015,6
"1394",2015-06-24,30,"DIN",37.16,175,2015.47945205479,2015,6
"1395",2015-06-24,32,"DIN",57.01,175,2015.47945205479,2015,6
"1396",2015-06-24,36,"DIN",196.67,175,2015.47945205479,2015,6
"1397",2015-07-01,22,"DIN",24.53,182,2015.49863013699,2015,7
"1398",2015-07-01,24,"DIN",25.64,182,2015.49863013699,2015,7
"1399",2015-07-01,27,"DIN",16.99,182,2015.49863013699,2015,7
"1400",2015-07-01,30,"DIN",19.26,182,2015.49863013699,2015,7
"1401",2015-07-01,32,"DIN",26.03,182,2015.49863013699,2015,7
"1402",2015-07-01,36,"DIN",41.67,182,2015.49863013699,2015,7
"1403",2015-07-23,22,"DIN",27.54,204,2015.55890410959,2015,7
"1404",2015-07-23,24,"DIN",28.79,204,2015.55890410959,2015,7
"1405",2015-07-23,27,"DIN",46.93,204,2015.55890410959,2015,7
"1406",2015-07-23,30,"DIN",27.36,204,2015.55890410959,2015,7
"1407",2015-07-23,32,"DIN",35.71,204,2015.55890410959,2015,7
"1408",2015-07-23,36,"DIN",74.62,204,2015.55890410959,2015,7
"1409",2015-08-21,22,"DIN",23.77,233,2015.63835616438,2015,8
"1410",2015-08-21,24,"DIN",39.23,233,2015.63835616438,2015,8
"1411",2015-08-21,27,"DIN",42.35,233,2015.63835616438,2015,8
"1412",2015-08-21,30,"DIN",35.64,233,2015.63835616438,2015,8
"1413",2015-08-21,32,"DIN",33.48,233,2015.63835616438,2015,8
"1414",2015-08-21,36,"DIN",150.87,233,2015.63835616438,2015,8
"1415",2015-08-26,18,"DIN",18.03,238,2015.65205479452,2015,8
"1416",2015-09-24,18,"DIN",9.85,267,2015.73150684932,2015,9
"1417",2015-09-24,22,"DIN",11.28,267,2015.73150684932,2015,9
"1418",2015-09-24,24,"DIN",16.57,267,2015.73150684932,2015,9
"1419",2015-09-24,27,"DIN",17.49,267,2015.73150684932,2015,9
"1420",2015-09-24,30,"DIN",15.57,267,2015.73150684932,2015,9
"1421",2015-09-24,32,"DIN",13.78,267,2015.73150684932,2015,9
"1422",2015-09-24,36,"DIN",71.32,267,2015.73150684932,2015,9
"1423",2015-10-15,18,"DIN",14.99,288,2015.78904109589,2015,10
"1424",2015-10-15,22,"DIN",20.27,288,2015.78904109589,2015,10
"1425",2015-10-15,24,"DIN",31.12,288,2015.78904109589,2015,10
"1426",2015-10-15,27,"DIN",45.19,288,2015.78904109589,2015,10
"1427",2015-10-15,30,"DIN",29.77,288,2015.78904109589,2015,10
"1428",2015-10-15,32,"DIN",41.91,288,2015.78904109589,2015,10
"1429",2015-10-15,36,"DIN",65.83,288,2015.78904109589,2015,10
"1430",2015-11-05,18,"DIN",17,309,2015.84657534247,2015,11
"1431",2015-11-05,22,"DIN",21.77,309,2015.84657534247,2015,11
"1432",2015-11-05,24,"DIN",15.42,309,2015.84657534247,2015,11
"1433",2015-11-05,36,"DIN",59.11,309,2015.84657534247,2015,11
"1434",2015-11-18,18,"DIN",19.27,322,2015.88219178082,2015,11
"1435",2015-12-16,22,"DIN",19.21,350,2015.95890410959,2015,12
"1436",2015-12-16,24,"DIN",34.77,350,2015.95890410959,2015,12
"1437",2015-12-16,32,"DIN",52.62,350,2015.95890410959,2015,12
"1438",2015-12-16,36,"DIN",66.25,350,2015.95890410959,2015,12
"1439",2016-01-21,18,"DIN",8.28,21,2016.05753424658,2016,1
"1440",2016-01-21,22,"DIN",26.34,21,2016.05753424658,2016,1
"1441",2016-01-21,24,"DIN",23.64,21,2016.05753424658,2016,1
"1442",2016-01-21,27,"DIN",32.62,21,2016.05753424658,2016,1
"1443",2016-01-21,30,"DIN",58.9,21,2016.05753424658,2016,1
"1444",2016-01-21,32,"DIN",53.12,21,2016.05753424658,2016,1
"1445",2016-01-21,36,"DIN",86.24,21,2016.05753424658,2016,1
"1446",2016-02-02,18,"DIN",35.55,33,2016.0904109589,2016,2
"1447",2016-02-02,22,"DIN",36.84,33,2016.0904109589,2016,2
"1448",2016-02-02,24,"DIN",43.97,33,2016.0904109589,2016,2
"1449",2016-02-02,27,"DIN",43.48,33,2016.0904109589,2016,2
"1450",2016-02-02,30,"DIN",43.91,33,2016.0904109589,2016,2
"1451",2016-02-02,32,"DIN",41.84,33,2016.0904109589,2016,2
"1452",2016-02-02,36,"DIN",51.76,33,2016.0904109589,2016,2
"1453",2016-03-09,18,"DIN",19.92,69,2016.18904109589,2016,3
"1454",2016-03-16,18,"DIN",31.27,76,2016.20821917808,2016,3
"1455",2016-03-16,22,"DIN",28.27,76,2016.20821917808,2016,3
"1456",2016-03-16,24,"DIN",36.06,76,2016.20821917808,2016,3
"1457",2016-03-16,27,"DIN",35.55,76,2016.20821917808,2016,3
"1458",2016-03-16,30,"DIN",47.98,76,2016.20821917808,2016,3
"1459",2016-03-16,32,"DIN",52.69,76,2016.20821917808,2016,3
"1460",2016-03-16,36,"DIN",77.18,76,2016.20821917808,2016,3
"1461",2016-04-01,22,"DIN",20.99,92,2016.25205479452,2016,4
"1462",2016-04-01,27,"DIN",28.13,92,2016.25205479452,2016,4
"1463",2016-04-01,30,"DIN",28.34,92,2016.25205479452,2016,4
"1464",2016-04-01,32,"DIN",30.34,92,2016.25205479452,2016,4
"1465",2016-04-01,36,"DIN",134.15,92,2016.25205479452,2016,4
"1466",2016-04-15,22,"DIN",19.07,106,2016.2904109589,2016,4
"1467",2016-04-15,22,"DIN",14.27,106,2016.2904109589,2016,4
"1468",2016-04-15,24,"DIN",12.42,106,2016.2904109589,2016,4
"1469",2016-04-15,27,"DIN",13.42,106,2016.2904109589,2016,4
"1470",2016-04-15,30,"DIN",23.49,106,2016.2904109589,2016,4
"1471",2016-04-15,36,"DIN",63.54,106,2016.2904109589,2016,4
"1472",2016-04-27,18,"DIN",13.5,118,2016.32328767123,2016,4
"1473",2016-04-27,22,"DIN",15.85,118,2016.32328767123,2016,4
"1474",2016-04-27,24,"DIN",13.99,118,2016.32328767123,2016,4
"1475",2016-04-27,27,"DIN",15.06,118,2016.32328767123,2016,4
"1476",2016-04-27,32,"DIN",13.49,118,2016.32328767123,2016,4
"1477",2016-04-27,36,"DIN",37.2,118,2016.32328767123,2016,4
"1478",2016-05-18,18,"DIN",20.92,139,2016.38082191781,2016,5
"1479",2016-05-18,22,"DIN",21.84,139,2016.38082191781,2016,5
"1480",2016-05-18,24,"DIN",22.28,139,2016.38082191781,2016,5
"1481",2016-05-18,27,"DIN",21.84,139,2016.38082191781,2016,5
"1482",2016-05-18,30,"DIN",20.27,139,2016.38082191781,2016,5
"1483",2016-05-18,32,"DIN",31.13,139,2016.38082191781,2016,5
"1484",2016-05-18,36,"DIN",115.66,139,2016.38082191781,2016,5
"1485",2016-06-16,18,"DIN",19.21,168,2016.4602739726,2016,6
"1486",2016-06-16,22,"DIN",19.71,168,2016.4602739726,2016,6
"1487",2016-06-16,24,"DIN",28.7,168,2016.4602739726,2016,6
"1488",2016-06-16,27,"DIN",27.06,168,2016.4602739726,2016,6
"1489",2016-06-16,30,"DIN",27.91,168,2016.4602739726,2016,6
"1490",2016-06-16,32,"DIN",27.7,168,2016.4602739726,2016,6
"1491",2016-06-16,36,"DIN",49.62,168,2016.4602739726,2016,6
"1492",2016-06-28,18,"DIN",11.43,180,2016.49315068493,2016,6
"1493",2016-06-28,22,"DIN",23.7,180,2016.49315068493,2016,6
"1494",2016-06-28,24,"DIN",22.2,180,2016.49315068493,2016,6
"1495",2016-06-28,27,"DIN",19.06,180,2016.49315068493,2016,6
"1496",2016-06-28,30,"DIN",26.71,180,2016.49315068493,2016,6
"1497",2016-06-28,32,"DIN",23.14,180,2016.49315068493,2016,6
"1498",2016-06-28,36,"DIN",26.56,180,2016.49315068493,2016,6
"1499",2016-07-14,18,"DIN",21.84,196,2016.53698630137,2016,7
"1500",2016-07-14,22,"DIN",21.42,196,2016.53698630137,2016,7
"1501",2016-07-14,24,"DIN",29.48,196,2016.53698630137,2016,7
"1502",2016-07-14,27,"DIN",26.71,196,2016.53698630137,2016,7
"1503",2016-07-14,30,"DIN",26.06,196,2016.53698630137,2016,7
"1504",2016-07-14,32,"DIN",22.13,196,2016.53698630137,2016,7
"1505",2016-07-14,36,"DIN",43.55,196,2016.53698630137,2016,7
"1506",2016-08-18,18,"DIN",21.78,231,2016.63287671233,2016,8
"1507",2016-08-18,22,"DIN",20.27,231,2016.63287671233,2016,8
"1508",2016-08-18,24,"DIN",27.56,231,2016.63287671233,2016,8
"1509",2016-08-18,27,"DIN",19.35,231,2016.63287671233,2016,8
"1510",2016-08-18,30,"DIN",14.42,231,2016.63287671233,2016,8
"1511",2016-08-18,32,"DIN",12.71,231,2016.63287671233,2016,8
"1512",2016-08-18,36,"DIN",15.2,231,2016.63287671233,2016,8
"1513",2016-08-24,18,"DIN",20.27,237,2016.64931506849,2016,8
"1514",2016-08-24,22,"DIN",24.2,237,2016.64931506849,2016,8
"1515",2016-08-24,24,"DIN",27.2,237,2016.64931506849,2016,8
"1516",2016-08-24,27,"DIN",20.7,237,2016.64931506849,2016,8
"1517",2016-08-24,30,"DIN",17.49,237,2016.64931506849,2016,8
"1518",2016-08-24,36,"DIN",29.2,237,2016.64931506849,2016,8
"1519",2016-09-09,18,"DIN",20.42,253,2016.69315068493,2016,9
"1520",2016-09-09,22,"DIN",25.91,253,2016.69315068493,2016,9
"1521",2016-09-09,24,"DIN",34.34,253,2016.69315068493,2016,9
"1522",2016-09-09,27,"DIN",26.7,253,2016.69315068493,2016,9
"1523",2016-09-09,30,"DIN",22.85,253,2016.69315068493,2016,9
"1524",2016-09-09,32,"DIN",22.63,253,2016.69315068493,2016,9
"1525",2016-09-09,36,"DIN",42.34,253,2016.69315068493,2016,9
"1526",2016-09-20,18,"DIN",18.92,264,2016.72328767123,2016,9
"1527",2016-09-20,22,"DIN",28.55,264,2016.72328767123,2016,9
"1528",2016-09-20,27,"DIN",26.2,264,2016.72328767123,2016,9
"1529",2016-09-20,30,"DIN",22.49,264,2016.72328767123,2016,9
"1530",2016-09-20,32,"DIN",23.13,264,2016.72328767123,2016,9
"1531",2016-09-20,36,"DIN",30.2,264,2016.72328767123,2016,9
"1532",2016-10-11,18,"DIN",21.06,285,2016.78082191781,2016,10
"1533",2016-10-11,22,"DIN",22.49,285,2016.78082191781,2016,10
"1534",2016-10-11,24,"DIN",29.27,285,2016.78082191781,2016,10
"1535",2016-10-11,27,"DIN",28.49,285,2016.78082191781,2016,10
"1536",2016-10-11,30,"DIN",27.56,285,2016.78082191781,2016,10
"1537",2016-10-11,32,"DIN",25.13,285,2016.78082191781,2016,10
"1538",2016-10-18,18,"DIN",23.13,292,2016.8,2016,10
